lea_name,lea_id,state,year,homeschool_students
Fairfield-Suisun Unified,0613360,CA,2018-19,137
Fairfield-Suisun Unified,0613360,CA,2019-20,148
Fairfield-Suisun Unified,0613360,CA,2020-21,203
Fairfield-Suisun Unified,0613360,CA,2021-22,184
Fairfield-Suisun Unified,0613360,CA,2022-23,182
Fall River Joint Unified,0613470,CA,2017-18,17
Fall River Joint Unified,0613470,CA,2018-19,28
Fall River Joint Unified,0613470,CA,2019-20,17
Fall River Joint Unified,0613470,CA,2020-21,38
Fall River Joint Unified,0613470,CA,2021-22,49
Fall River Joint Unified,0613470,CA,2022-23,33
Fallbrook Union Elementary,0613500,CA,2017-18,61
Fallbrook Union Elementary,0613500,CA,2018-19,50
Fallbrook Union Elementary,0613500,CA,2019-20,119
Fallbrook Union Elementary,0613500,CA,2020-21,242
Fallbrook Union Elementary,0613500,CA,2021-22,171
Fallbrook Union Elementary,0613500,CA,2022-23,178
Fallbrook Union High,0613530,CA,2017-18,20
Fallbrook Union High,0613530,CA,2018-19,19
Fallbrook Union High,0613530,CA,2019-20,26
Fallbrook Union High,0613530,CA,2020-21,24
Fallbrook Union High,0613530,CA,2021-22,40
Fallbrook Union High,0613530,CA,2022-23,31
Farmersville Unified,0600035,CA,2021-22,1
Farmersville Unified,0600035,CA,2022-23,5
Feather Falls Union Elementary,0613710,CA,2017-18,3
Feather Falls Union Elementary,0613710,CA,2018-19,3
Ferndale Unified,0600037,CA,2017-18,8
Ferndale Unified,0600037,CA,2018-19,6
Ferndale Unified,0600037,CA,2019-20,14
Ferndale Unified,0600037,CA,2020-21,14
Ferndale Unified,0600037,CA,2021-22,12
Ferndale Unified,0600037,CA,2022-23,12
Fieldbrook Elementary,0613740,CA,2017-18,2
Fieldbrook Elementary,0613740,CA,2018-19,6
Fieldbrook Elementary,0613740,CA,2019-20,2
Fieldbrook Elementary,0613740,CA,2020-21,3
Fieldbrook Elementary,0613740,CA,2021-22,3
Fieldbrook Elementary,0613740,CA,2022-23,6
Fillmore Unified,0613800,CA,2017-18,30
Fillmore Unified,0613800,CA,2018-19,28
Fillmore Unified,0613800,CA,2019-20,36
Fillmore Unified,0613800,CA,2020-21,53
Fillmore Unified,0613800,CA,2021-22,51
Fillmore Unified,0613800,CA,2022-23,39
Firebaugh-Las Deltas Unified,0613840,CA,2019-20,4
Firebaugh-Las Deltas Unified,0613840,CA,2020-21,2
Firebaugh-Las Deltas Unified,0613840,CA,2021-22,4
Firebaugh-Las Deltas Unified,0613840,CA,2022-23,4
Flournoy Union Elementary,0613860,CA,2022-23,1
Folsom-Cordova Unified,0613890,CA,2017-18,149
Folsom-Cordova Unified,0613890,CA,2018-19,119
Folsom-Cordova Unified,0613890,CA,2019-20,182
Folsom-Cordova Unified,0613890,CA,2020-21,232
Folsom-Cordova Unified,0613890,CA,2021-22,209
Folsom-Cordova Unified,0613890,CA,2022-23,189
Fontana Unified,0613920,CA,2017-18,55
Fontana Unified,0613920,CA,2018-19,58
Fontana Unified,0613920,CA,2019-20,81
Fontana Unified,0613920,CA,2020-21,121
Fontana Unified,0613920,CA,2021-22,185
Fontana Unified,0613920,CA,2022-23,156
Foresthill Union Elementary,0613980,CA,2017-18,13
Foresthill Union Elementary,0613980,CA,2018-19,10
Foresthill Union Elementary,0613980,CA,2019-20,12
Foresthill Union Elementary,0613980,CA,2020-21,34
Foresthill Union Elementary,0613980,CA,2021-22,23
Foresthill Union Elementary,0613980,CA,2022-23,23
Forestville Union Elementary,0614010,CA,2017-18,5
Forestville Union Elementary,0614010,CA,2018-19,3
Forestville Union Elementary,0614010,CA,2019-20,11
Forestville Union Elementary,0614010,CA,2020-21,22
Forestville Union Elementary,0614010,CA,2021-22,13
Forestville Union Elementary,0614010,CA,2022-23,6
Forks Of Salmon Elementary,0614040,CA,2017-18,2
Forks Of Salmon Elementary,0614040,CA,2018-19,2
Forks Of Salmon Elementary,0614040,CA,2020-21,1
Fort Bragg Unified,0614070,CA,2017-18,29
Fort Bragg Unified,0614070,CA,2018-19,30
Fort Bragg Unified,0614070,CA,2019-20,43
Fort Bragg Unified,0614070,CA,2020-21,53
Fort Bragg Unified,0614070,CA,2021-22,45
Fort Bragg Unified,0614070,CA,2022-23,40
Fort Ross Elementary,0614130,CA,2019-20,2
Fort Ross Elementary,0614130,CA,2021-22,1
Fort Ross Elementary,0614130,CA,2022-23,2
Fort Sage Unified,0600011,CA,2017-18,5
Fort Sage Unified,0600011,CA,2018-19,6
Fort Sage Unified,0600011,CA,2019-20,7
Fort Sage Unified,0600011,CA,2020-21,8
Fort Sage Unified,0600011,CA,2021-22,13
Fort Sage Unified,0600011,CA,2022-23,12
Fortuna Elementary,0601420,CA,2017-18,26
Fortuna Elementary,0601420,CA,2018-19,37
Fortuna Elementary,0601420,CA,2019-20,41
Fortuna Elementary,0601420,CA,2020-21,55
Fortuna Elementary,0601420,CA,2021-22,50
Fortuna Elementary,0601420,CA,2022-23,53
Fortuna Union High,0614190,CA,2017-18,10
Fortuna Union High,0614190,CA,2018-19,8
Fortuna Union High,0614190,CA,2019-20,7
Fortuna Union High,0614190,CA,2020-21,14
Fortuna Union High,0614190,CA,2021-22,15
Fortuna Union High,0614190,CA,2022-23,11
Fountain Valley Elementary,0614220,CA,2017-18,17
Fountain Valley Elementary,0614220,CA,2018-19,19
Fountain Valley Elementary,0614220,CA,2019-20,34
Fountain Valley Elementary,0614220,CA,2020-21,84
Fountain Valley Elementary,0614220,CA,2021-22,86
Fountain Valley Elementary,0614220,CA,2022-23,69
Fowler Unified,0614250,CA,2017-18,9
Fowler Unified,0614250,CA,2018-19,13
Fowler Unified,0614250,CA,2019-20,17
Fowler Unified,0614250,CA,2020-21,9
Fowler Unified,0614250,CA,2021-22,19
Fowler Unified,0614250,CA,2022-23,6
Franklin Elementary,0614340,CA,2017-18,3
Franklin Elementary,0614340,CA,2018-19,2
Franklin Elementary,0614340,CA,2019-20,7
Franklin Elementary,0614340,CA,2020-21,14
Franklin Elementary,0614340,CA,2021-22,9
Franklin Elementary,0614340,CA,2022-23,10
Franklin-Mckinley Elementary,0614370,CA,2017-18,16
Franklin-Mckinley Elementary,0614370,CA,2018-19,13
Franklin-Mckinley Elementary,0614370,CA,2019-20,24
Franklin-Mckinley Elementary,0614370,CA,2020-21,24
Franklin-Mckinley Elementary,0614370,CA,2021-22,31
Franklin-Mckinley Elementary,0614370,CA,2022-23,40
Fremont Unified,0614400,CA,2017-18,121
Fremont Unified,0614400,CA,2018-19,122
Fremont Unified,0614400,CA,2019-20,190
Fremont Unified,0614400,CA,2020-21,260
Fremont Unified,0614400,CA,2021-22,219
Fremont Unified,0614400,CA,2022-23,204
Fremont Union High,0614430,CA,2017-18,17
Fremont Union High,0614430,CA,2018-19,25
Fremont Union High,0614430,CA,2019-20,21
Fremont Union High,0614430,CA,2020-21,23
Fremont Union High,0614430,CA,2021-22,23
Fremont Union High,0614430,CA,2022-23,22
French Gulch-Whiskeytown Elementary,0614490,CA,2017-18,4
French Gulch-Whiskeytown Elementary,0614490,CA,2018-19,4
French Gulch-Whiskeytown Elementary,0614490,CA,2019-20,3
French Gulch-Whiskeytown Elementary,0614490,CA,2020-21,3
French Gulch-Whiskeytown Elementary,0614490,CA,2021-22,4
French Gulch-Whiskeytown Elementary,0614490,CA,2022-23,6
Freshwater Elementary,0614520,CA,2017-18,4
Freshwater Elementary,0614520,CA,2018-19,3
Freshwater Elementary,0614520,CA,2019-20,4
Freshwater Elementary,0614520,CA,2020-21,3
Freshwater Elementary,0614520,CA,2021-22,1
Freshwater Elementary,0614520,CA,2022-23,9
Fresno County Office Of Education,0691007,CA,2017-18,10
Fresno County Office Of Education,0691007,CA,2018-19,13
Fresno County Office Of Education,0691007,CA,2019-20,14
Fresno County Office Of Education,0691007,CA,2020-21,10
Fresno County Office Of Education,0691007,CA,2021-22,21
Fresno County Office Of Education,0691007,CA,2022-23,19
Fresno Unified,0614550,CA,2017-18,210
Fresno Unified,0614550,CA,2018-19,211
Fresno Unified,0614550,CA,2019-20,283
Fresno Unified,0614550,CA,2020-21,372
Fresno Unified,0614550,CA,2021-22,450
Fresno Unified,0614550,CA,2022-23,401
Fruitvale Elementary,0614700,CA,2017-18,18
Fruitvale Elementary,0614700,CA,2018-19,21
Fruitvale Elementary,0614700,CA,2019-20,26
Fruitvale Elementary,0614700,CA,2020-21,46
Fruitvale Elementary,0614700,CA,2021-22,54
Fruitvale Elementary,0614700,CA,2022-23,30
Fullerton Elementary,0614730,CA,2017-18,59
Fullerton Elementary,0614730,CA,2018-19,59
Fullerton Elementary,0614730,CA,2019-20,102
Fullerton Elementary,0614730,CA,2020-21,93
Fullerton Elementary,0614730,CA,2021-22,86
Fullerton Elementary,0614730,CA,2022-23,82
Fullerton Joint Union High,0614760,CA,2017-18,32
Fullerton Joint Union High,0614760,CA,2018-19,18
Fullerton Joint Union High,0614760,CA,2019-20,25
Fullerton Joint Union High,0614760,CA,2020-21,30
Fullerton Joint Union High,0614760,CA,2021-22,38
Fullerton Joint Union High,0614760,CA,2022-23,36
Galt Joint Union Elementary,0614790,CA,2017-18,25
Galt Joint Union Elementary,0614790,CA,2018-19,15
Galt Joint Union Elementary,0614790,CA,2019-20,39
Galt Joint Union Elementary,0614790,CA,2020-21,76
Galt Joint Union Elementary,0614790,CA,2021-22,64
Galt Joint Union Elementary,0614790,CA,2022-23,35
Galt Joint Union High,0614820,CA,2017-18,5
Galt Joint Union High,0614820,CA,2018-19,7
Galt Joint Union High,0614820,CA,2019-20,6
Galt Joint Union High,0614820,CA,2020-21,11
Galt Joint Union High,0614820,CA,2021-22,17
Galt Joint Union High,0614820,CA,2022-23,11
Garden Grove Unified,0614880,CA,2017-18,52
Garden Grove Unified,0614880,CA,2018-19,62
Garden Grove Unified,0614880,CA,2019-20,73
Garden Grove Unified,0614880,CA,2020-21,134
Garden Grove Unified,0614880,CA,2021-22,107
Garden Grove Unified,0614880,CA,2022-23,100
Garfield Elementary,0614910,CA,2019-20,5
Garfield Elementary,0614910,CA,2020-21,5
Garfield Elementary,0614910,CA,2021-22,4
Garfield Elementary,0614910,CA,2022-23,4
Garvey Elementary,0614940,CA,2017-18,2
Garvey Elementary,0614940,CA,2018-19,7
Garvey Elementary,0614940,CA,2019-20,8
Garvey Elementary,0614940,CA,2020-21,13
Garvey Elementary,0614940,CA,2021-22,7
Garvey Elementary,0614940,CA,2022-23,11
Gateway Unified,0614950,CA,2017-18,87
Gateway Unified,0614950,CA,2018-19,85
Gateway Unified,0614950,CA,2019-20,107
Gateway Unified,0614950,CA,2020-21,138
Gateway Unified,0614950,CA,2021-22,181
Gateway Unified,0614950,CA,2022-23,132
Gazelle Union Elementary,0614970,CA,2018-19,1
Gazelle Union Elementary,0614970,CA,2019-20,3
Gazelle Union Elementary,0614970,CA,2020-21,3
Gazelle Union Elementary,0614970,CA,2021-22,3
Gazelle Union Elementary,0614970,CA,2022-23,3
General Shafter Elementary,0615000,CA,2017-18,2
General Shafter Elementary,0615000,CA,2018-19,1
General Shafter Elementary,0615000,CA,2019-20,1
General Shafter Elementary,0615000,CA,2020-21,2
General Shafter Elementary,0615000,CA,2021-22,5
General Shafter Elementary,0615000,CA,2022-23,7
Gerber Union Elementary,0615090,CA,2017-18,3
Gerber Union Elementary,0615090,CA,2018-19,5
Gerber Union Elementary,0615090,CA,2019-20,8
Gerber Union Elementary,0615090,CA,2020-21,2
Gerber Union Elementary,0615090,CA,2021-22,4
Gerber Union Elementary,0615090,CA,2022-23,7
Geyserville Unified,0615150,CA,2017-18,2
Geyserville Unified,0615150,CA,2019-20,1
Geyserville Unified,0615150,CA,2020-21,1
Geyserville Unified,0615150,CA,2021-22,4
Geyserville Unified,0615150,CA,2022-23,1
Gilroy Unified,0615180,CA,2017-18,79
Gilroy Unified,0615180,CA,2018-19,84
Gilroy Unified,0615180,CA,2019-20,151
Gilroy Unified,0615180,CA,2020-21,173
Gilroy Unified,0615180,CA,2021-22,127
Gilroy Unified,0615180,CA,2022-23,86
Glendale Unified,0615240,CA,2017-18,64
Glendale Unified,0615240,CA,2018-19,63
Glendale Unified,0615240,CA,2019-20,125
Glendale Unified,0615240,CA,2020-21,188
Glendale Unified,0615240,CA,2021-22,137
Glendale Unified,0615240,CA,2022-23,115
Glendora Unified,0615270,CA,2017-18,32
Glendora Unified,0615270,CA,2018-19,31
Glendora Unified,0615270,CA,2019-20,39
Glendora Unified,0615270,CA,2020-21,108
Glendora Unified,0615270,CA,2021-22,89
Glendora Unified,0615270,CA,2022-23,56
Glenn County Office Of Education,0691008,CA,2017-18,12
Glenn County Office Of Education,0691008,CA,2018-19,8
Glenn County Office Of Education,0691008,CA,2019-20,13
Glenn County Office Of Education,0691008,CA,2020-21,17
Glenn County Office Of Education,0691008,CA,2021-22,17
Glenn County Office Of Education,0691008,CA,2022-23,12
Gold Oak Union Elementary,0615390,CA,2017-18,8
Gold Oak Union Elementary,0615390,CA,2018-19,5
Gold Oak Union Elementary,0615390,CA,2019-20,34
Gold Oak Union Elementary,0615390,CA,2020-21,42
Gold Oak Union Elementary,0615390,CA,2021-22,46
Gold Oak Union Elementary,0615390,CA,2022-23,27
Gold Trail Union Elementary,0615450,CA,2017-18,3
Gold Trail Union Elementary,0615450,CA,2018-19,7
Gold Trail Union Elementary,0615450,CA,2019-20,19
Gold Trail Union Elementary,0615450,CA,2020-21,46
Gold Trail Union Elementary,0615450,CA,2021-22,20
Gold Trail Union Elementary,0615450,CA,2022-23,25
Golden Feather Union Elementary,0615480,CA,2017-18,12
Golden Feather Union Elementary,0615480,CA,2018-19,13
Golden Feather Union Elementary,0615480,CA,2019-20,15
Golden Feather Union Elementary,0615480,CA,2020-21,13
Golden Feather Union Elementary,0615480,CA,2021-22,13
Golden Feather Union Elementary,0615480,CA,2022-23,4
Golden Plains Unified,0691134,CA,2017-18,2
Golden Plains Unified,0691134,CA,2018-19,2
Golden Plains Unified,0691134,CA,2019-20,5
Golden Plains Unified,0691134,CA,2020-21,5
Golden Plains Unified,0691134,CA,2021-22,5
Golden Plains Unified,0691134,CA,2022-23,6
Golden Valley Unified,0600068,CA,2017-18,26
Golden Valley Unified,0600068,CA,2018-19,17
Golden Valley Unified,0600068,CA,2019-20,18
Golden Valley Unified,0600068,CA,2020-21,19
Golden Valley Unified,0600068,CA,2021-22,35
Golden Valley Unified,0600068,CA,2022-23,35
Goleta Union Elementary,0615510,CA,2017-18,60
Goleta Union Elementary,0615510,CA,2018-19,43
Goleta Union Elementary,0615510,CA,2019-20,80
Goleta Union Elementary,0615510,CA,2020-21,131
Goleta Union Elementary,0615510,CA,2021-22,103
Goleta Union Elementary,0615510,CA,2022-23,84
Gonzales Unified,0600046,CA,2017-18,9
Gonzales Unified,0600046,CA,2018-19,6
Gonzales Unified,0600046,CA,2019-20,17
Gonzales Unified,0600046,CA,2020-21,9
Gonzales Unified,0600046,CA,2021-22,9
Gonzales Unified,0600046,CA,2022-23,6
Gorman Joint,0615600,CA,2017-18,5
Gorman Joint,0615600,CA,2018-19,5
Gorman Joint,0615600,CA,2021-22,3
Grant Elementary,0615690,CA,2017-18,9
Grant Elementary,0615690,CA,2018-19,19
Grant Elementary,0615690,CA,2019-20,9
Grant Elementary,0615690,CA,2020-21,22
Grant Elementary,0615690,CA,2021-22,41
Grant Elementary,0615690,CA,2022-23,29
Grass Valley Elementary,0615780,CA,2017-18,30
Grass Valley Elementary,0615780,CA,2018-19,21
Grass Valley Elementary,0615780,CA,2019-20,45
Grass Valley Elementary,0615780,CA,2020-21,96
Grass Valley Elementary,0615780,CA,2021-22,110
Grass Valley Elementary,0615780,CA,2022-23,66
Gratton Elementary,0615810,CA,2018-19,4
Gratton Elementary,0615810,CA,2019-20,1
Gratton Elementary,0615810,CA,2020-21,7
Gratton Elementary,0615810,CA,2021-22,4
Gratton Elementary,0615810,CA,2022-23,4
Gravenstein Union Elementary,0615840,CA,2017-18,3
Gravenstein Union Elementary,0615840,CA,2018-19,9
Gravenstein Union Elementary,0615840,CA,2019-20,15
Gravenstein Union Elementary,0615840,CA,2020-21,14
Gravenstein Union Elementary,0615840,CA,2021-22,18
Gravenstein Union Elementary,0615840,CA,2022-23,15
Graves Elementary,0615870,CA,2017-18,2
Green Point Elementary,0615990,CA,2021-22,1
Green Point Elementary,0615990,CA,2022-23,3
Greenfield Union,0616050,CA,2017-18,14
Greenfield Union,0616050,CA,2018-19,12
Greenfield Union,0616050,CA,2019-20,15
Greenfield Union,0616050,CA,2020-21,18
Greenfield Union,0616050,CA,2021-22,13
Greenfield Union,0616050,CA,2022-23,19
Greenfield Union Elementary,0616080,CA,2017-18,2
Greenfield Union Elementary,0616080,CA,2018-19,2
Greenfield Union Elementary,0616080,CA,2019-20,12
Greenfield Union Elementary,0616080,CA,2020-21,19
Greenfield Union Elementary,0616080,CA,2021-22,11
Greenfield Union Elementary,0616080,CA,2022-23,13
Grenada Elementary,0616110,CA,2017-18,6
Grenada Elementary,0616110,CA,2018-19,5
Grenada Elementary,0616110,CA,2019-20,5
Grenada Elementary,0616110,CA,2020-21,5
Grenada Elementary,0616110,CA,2021-22,3
Grenada Elementary,0616110,CA,2022-23,2
Gridley Unified,0600051,CA,2017-18,5
Gridley Unified,0600051,CA,2018-19,4
Gridley Unified,0600051,CA,2019-20,19
Gridley Unified,0600051,CA,2020-21,13
Gridley Unified,0600051,CA,2021-22,34
Gridley Unified,0600051,CA,2022-23,21
Grossmont Union High,0616230,CA,2017-18,45
Grossmont Union High,0616230,CA,2018-19,49
Grossmont Union High,0616230,CA,2019-20,46
Grossmont Union High,0616230,CA,2020-21,44
Grossmont Union High,0616230,CA,2021-22,55
Grossmont Union High,0616230,CA,2022-23,53
Guadalupe Union Elementary,0616260,CA,2018-19,2
Guadalupe Union Elementary,0616260,CA,2019-20,2
Guadalupe Union Elementary,0616260,CA,2020-21,1
Guadalupe Union Elementary,0616260,CA,2021-22,7
Guadalupe Union Elementary,0616260,CA,2022-23,12
Guerneville Elementary,0616320,CA,2019-20,6
Guerneville Elementary,0616320,CA,2020-21,20
Guerneville Elementary,0616320,CA,2021-22,15
Guerneville Elementary,0616320,CA,2022-23,13
Gustine Unified,0616323,CA,2017-18,3
Gustine Unified,0616323,CA,2018-19,6
Gustine Unified,0616323,CA,2019-20,9
Gustine Unified,0616323,CA,2020-21,12
Gustine Unified,0616323,CA,2021-22,18
Gustine Unified,0616323,CA,2022-23,17
Hacienda La Puente Unified,0616325,CA,2017-18,32
Hacienda La Puente Unified,0616325,CA,2018-19,42
Hacienda La Puente Unified,0616325,CA,2019-20,38
Hacienda La Puente Unified,0616325,CA,2020-21,78
Hacienda La Puente Unified,0616325,CA,2021-22,70
Hacienda La Puente Unified,0616325,CA,2022-23,77
Hamilton Unified,0601339,CA,2020-21,5
Hamilton Unified,0601339,CA,2021-22,3
Hamilton Unified,0601339,CA,2022-23,5
Hanford Elementary,0616470,CA,2017-18,64
Hanford Elementary,0616470,CA,2018-19,53
Hanford Elementary,0616470,CA,2019-20,61
Hanford Elementary,0616470,CA,2020-21,82
Hanford Elementary,0616470,CA,2021-22,68
Hanford Elementary,0616470,CA,2022-23,72
Hanford Joint Union High,0616500,CA,2017-18,3
Hanford Joint Union High,0616500,CA,2018-19,6
Hanford Joint Union High,0616500,CA,2019-20,12
Hanford Joint Union High,0616500,CA,2020-21,23
Hanford Joint Union High,0616500,CA,2021-22,19
Hanford Joint Union High,0616500,CA,2022-23,18
Happy Camp Union Elementary,0616530,CA,2017-18,3
Happy Camp Union Elementary,0616530,CA,2019-20,5
Happy Camp Union Elementary,0616530,CA,2020-21,6
Happy Camp Union Elementary,0616530,CA,2021-22,3
Happy Camp Union Elementary,0616530,CA,2022-23,13
Happy Valley Elementary,0616560,CA,2018-19,2
Happy Valley Elementary,0616560,CA,2019-20,4
Happy Valley Elementary,0616560,CA,2020-21,8
Happy Valley Elementary,0616560,CA,2021-22,7
Happy Valley Elementary,0616560,CA,2022-23,3
Happy Valley Union Elementary,0616570,CA,2017-18,21
Happy Valley Union Elementary,0616570,CA,2018-19,23
Happy Valley Union Elementary,0616570,CA,2019-20,29
Happy Valley Union Elementary,0616570,CA,2020-21,25
Happy Valley Union Elementary,0616570,CA,2021-22,39
Happy Valley Union Elementary,0616570,CA,2022-23,21
Harmony Union Elementary,0616620,CA,2017-18,12
Harmony Union Elementary,0616620,CA,2018-19,5
Harmony Union Elementary,0616620,CA,2019-20,9
Harmony Union Elementary,0616620,CA,2020-21,18
Harmony Union Elementary,0616620,CA,2021-22,8
Harmony Union Elementary,0616620,CA,2022-23,8
Hart-Ransom Union Elementary,0616650,CA,2017-18,3
Hart-Ransom Union Elementary,0616650,CA,2018-19,6
Hart-Ransom Union Elementary,0616650,CA,2019-20,8
Hart-Ransom Union Elementary,0616650,CA,2020-21,18
Hart-Ransom Union Elementary,0616650,CA,2021-22,16
Hart-Ransom Union Elementary,0616650,CA,2022-23,15
Hawthorne,0616680,CA,2017-18,18
Hawthorne,0616680,CA,2018-19,14
Hawthorne,0616680,CA,2019-20,31
Hawthorne,0616680,CA,2020-21,43
Hawthorne,0616680,CA,2021-22,42
Hawthorne,0616680,CA,2022-23,42
Hayward Unified,0616740,CA,2017-18,106
Hayward Unified,0616740,CA,2018-19,105
Hayward Unified,0616740,CA,2019-20,149
Hayward Unified,0616740,CA,2020-21,177
Hayward Unified,0616740,CA,2021-22,198
Hayward Unified,0616740,CA,2022-23,139
Healdsburg Unified,0600044,CA,2017-18,16
Healdsburg Unified,0600044,CA,2018-19,10
Healdsburg Unified,0600044,CA,2019-20,27
Healdsburg Unified,0600044,CA,2020-21,36
Healdsburg Unified,0600044,CA,2021-22,22
Healdsburg Unified,0600044,CA,2022-23,13
Helendale Elementary,0616860,CA,2017-18,15
Helendale Elementary,0616860,CA,2018-19,16
Helendale Elementary,0616860,CA,2019-20,20
Helendale Elementary,0616860,CA,2020-21,26
Helendale Elementary,0616860,CA,2021-22,34
Helendale Elementary,0616860,CA,2022-23,26
Hemet Unified,0616920,CA,2017-18,188
Hemet Unified,0616920,CA,2018-19,170
Hemet Unified,0616920,CA,2019-20,216
